low_q,high_q,mid_q,adx_threshold,max_loss_pct_of_cap,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.3,0.92,0.6,30.0,0.05,400,1500,150,839,714,125,0.5778380353503857,1.5356644900770995,0.5778380353503857
0.3,0.92,0.6,30.0,0.05,400,1500,300,573,489,84,0.7391003218363517,2.296931041824412,0.7391003218363517
0.3,0.92,0.6,30.0,0.05,400,2500,150,797,676,121,0.6044992438166501,0.4724223609309338,0.4724223609309338
0.3,0.92,0.6,30.0,0.05,400,2500,300,535,454,81,0.7584179515704418,1.0249338135595025,0.7584179515704418
0.3,0.92,0.6,30.0,0.05,500,750,150,968,817,151,0.505540072835577,1.8432139280737143,0.505540072835577
0.3,0.92,0.6,30.0,0.05,500,750,300,652,549,103,0.6570370341712989,2.4846768031880715,0.6570370341712989
0.3,0.92,0.6,30.0,0.05,500,1500,150,821,689,132,0.6473573526443386,2.492276153816181,0.6473573526443386
0.3,0.92,0.6,30.0,0.05,500,1500,300,548,459,89,0.8098583159221296,2.688007303634958,0.8098583159221296
0.3,0.92,0.6,30.0,0.05,500,2500,150,774,657,117,0.8164208403987174,1.973131972825839,0.8164208403987174
0.3,0.92,0.6,30.0,0.05,500,2500,300,508,430,78,1.0124853798126423,2.1777570916652627,1.0124853798126423
0.3,0.92,0.6,35.0,0.01,100,750,150,1877,1608,269,-0.30257291545704246,0.26107764171136777,-0.30257291545704246
0.3,0.92,0.6,35.0,0.01,100,750,300,1758,1504,254,0.44147055216806624,0.4890366128985668,0.44147055216806624
0.3,0.92,0.6,35.0,0.01,100,1500,150,1734,1490,244,0.4089949633480709,0.11639940686231234,0.11639940686231234
0.3,0.92,0.6,35.0,0.01,100,1500,300,1602,1369,233,-0.5880374490063656,0.21717064714965267,-0.5880374490063656
0.3,0.92,0.6,35.0,0.01,100,2500,150,1701,1448,253,0.208874806013534,0.4640398040808192,0.208874806013534
0.3,0.92,0.6,35.0,0.01,100,2500,300,1554,1317,237,-0.3757808801163275,0.24634755138965952,-0.3757808801163275
0.3,0.92,0.6,35.0,0.01,200,750,150,1426,1238,188,-0.4438159616489929,0.9285120972792711,-0.4438159616489929
0.3,0.92,0.6,35.0,0.01,200,750,300,1233,1072,161,-0.1966078293010158,1.1897793260781226,-0.1966078293010158
0.3,0.92,0.6,35.0,0.01,200,1500,150,1291,1102,189,0.06641155971117506,0.9569070720005414,0.06641155971117506
0.3,0.92,0.6,35.0,0.01,200,1500,300,1100,939,161,0.1285585789422605,0.3148578445372861,0.1285585789422605
0.3,0.92,0.6,35.0,0.01,200,2500,150,1235,1059,176,-0.0704871682260797,0.2722687077394439,-0.0704871682260797
0.3,0.92,0.6,35.0,0.01,200,2500,300,1038,882,156,0.12919851376839347,-0.0768889122922057,-0.0768889122922057
0.3,0.92,0.6,35.0,0.01,400,750,150,1309,1134,175,0.04337557224797398,1.3871700063559373,0.04337557224797398
0.3,0.92,0.6,35.0,0.01,400,750,300,1010,885,125,0.19774325856869462,1.281618663047504,0.19774325856869462
0.3,0.92,0.6,35.0,0.01,400,1500,150,1106,965,141,0.5165804779410151,1.2917138189630377,0.5165804779410151
0.3,0.92,0.6,35.0,0.01,400,1500,300,832,731,101,0.8044882910569469,1.1458079544432305,0.8044882910569469
0.3,0.92,0.6,35.0,0.01,400,2500,150,1066,927,139,0.5642811356045525,0.09567645864890492,0.09567645864890492
0.3,0.92,0.6,35.0,0.01,400,2500,300,785,687,98,0.7244158741483931,-0.22544284970731474,-0.22544284970731474
0.3,0.92,0.6,35.0,0.01,500,750,150,1299,1131,168,0.1020508723698503,2.072864122831515,0.1020508723698503
0.3,0.92,0.6,35.0,0.01,500,750,300,945,823,122,0.5468343417332465,1.9871528165544317,0.5468343417332465
0.3,0.92,0.6,35.0,0.01,500,1500,150,1071,925,146,0.5371602378641234,2.205309246017829,0.5371602378641234
0.3,0.92,0.6,35.0,0.01,500,1500,300,785,678,107,0.7382268441307618,1.649355778271252,0.7382268441307618
0.3,0.92,0.6,35.0,0.01,500,2500,150,1005,870,135,0.8282376588040476,1.5372668696822136,0.8282376588040476
0.3,0.92,0.6,35.0,0.01,500,2500,300,716,623,93,1.0441624274212304,0.8899397996456737,0.8899397996456737
0.3,0.92,0.6,35.0,0.02,100,750,150,1672,1418,254,-0.48927443168419266,0.1924035362890154,-0.48927443168419266
0.3,0.92,0.6,35.0,0.02,100,750,300,1534,1294,240,0.3593623637554229,0.3523918795220331,0.3523918795220331
0.3,0.92,0.6,35.0,0.02,100,1500,150,1541,1305,236,0.5720723836396581,0.5322516264041409,0.5322516264041409
0.3,0.92,0.6,35.0,0.02,100,1500,300,1402,1180,222,-0.1148140443578531,0.3216114560725783,-0.1148140443578531
0.3,0.92,0.6,35.0,0.02,100,2500,150,1504,1265,239,0.03117683714753743,0.8186008998602642,0.03117683714753743
0.3,0.92,0.6,35.0,0.02,100,2500,300,1346,1124,222,-0.1837755694343402,0.49894648440413014,-0.1837755694343402
0.3,0.92,0.6,35.0,0.02,200,750,150,1223,1049,174,0.4182263041496754,1.3356118245822406,0.4182263041496754
0.3,0.92,0.6,35.0,0.02,200,750,300,1018,870,148,-0.38508402500101474,1.3180141473862068,-0.38508402500101474
0.3,0.92,0.6,35.0,0.02,200,1500,150,1108,933,175,0.02727899218268816,1.8141255146289017,0.02727899218268816
0.3,0.92,0.6,35.0,0.02,200,1500,300,914,767,147,0.14183702315947727,0.8398971130121285,0.14183702315947727
0.3,0.92,0.6,35.0,0.02,200,2500,150,1070,902,168,-0.10764920457313742,1.3315169723003468,-0.10764920457313742
0.3,0.92,0.6,35.0,0.02,200,2500,300,875,728,147,0.2202933487535771,0.9145948250210335,0.2202933487535771
0.3,0.92,0.6,35.0,0.02,400,750,150,1100,938,162,0.058884642129127175,0.923575763766744,0.058884642129127175
0.3,0.92,0.6,35.0,0.02,400,750,300,804,690,114,0.26212896973864047,1.222673055562722,0.26212896973864047
0.3,0.92,0.6,35.0,0.02,400,1500,150,947,811,136,0.6292807801948578,0.9106294550863084,0.6292807801948578
0.3,0.92,0.6,35.0,0.02,400,1500,300,667,577,90,0.8009853934150153,1.6900441734507532,0.8009853934150153
0.3,0.92,0.6,35.0,0.02,400,2500,150,905,778,127,0.511729374313792,-0.07114805546284197,-0.07114805546284197
0.3,0.92,0.6,35.0,0.02,400,2500,300,625,539,86,0.7051222877115767,0.30248950705991035,0.30248950705991035
0.3,0.92,0.6,35.0,0.02,500,750,150,1080,925,155,0.2734555024034621,2.0206603299709487,0.2734555024034621
0.3,0.92,0.6,35.0,0.02,500,750,300,753,645,108,0.6334098379756424,2.1628108634810648,0.6334098379756424
0.3,0.92,0.6,35.0,0.02,500,1500,150,911,775,136,0.5671556112962892,2.1353881979181777,0.5671556112962892
0.3,0.92,0.6,35.0,0.02,500,1500,300,628,535,93,0.7430190392080536,1.7796502894360078,0.7430190392080536
0.3,0.92,0.6,35.0,0.02,500,2500,150,861,738,123,0.7616923918794184,1.7643556671374554,0.7616923918794184
0.3,0.92,0.6,35.0,0.02,500,2500,300,584,499,85,0.9620511885808841,1.5930807328810306,0.9620511885808841
0.3,0.92,0.6,35.0,0.03,100,750,150,1631,1380,251,0.1732994301053604,0.22773583984882387,0.1732994301053604
0.3,0.92,0.6,35.0,0.03,100,750,300,1483,1248,235,-0.014001837666561795,0.1900372982180447,-0.014001837666561795
0.3,0.92,0.6,35.0,0.03,100,1500,150,1506,1271,235,-0.08194958819250686,0.4371945971877707,-0.08194958819250686
0.3,0.92,0.6,35.0,0.03,100,1500,300,1356,1136,220,-0.30570505115782787,0.2404356329888318,-0.30570505115782787
0.3,0.92,0.6,35.0,0.03,100,2500,150,1465,1227,238,-0.42998062390353875,0.8923835230924904,-0.42998062390353875
0.3,0.92,0.6,35.0,0.03,100,2500,300,1301,1081,220,-0.1470809701216232,0.537063487609629,-0.1470809701216232
0.3,0.92,0.6,35.0,0.03,200,750,150,1178,1005,173,0.38631368415444606,1.1169650623275675,0.38631368415444606
0.3,0.92,0.6,35.0,0.03,200,750,300,960,814,146,-0.2809288103780129,1.061169656503679,-0.2809288103780129
0.3,0.92,0.6,35.0,0.03,200,1500,150,1075,900,175,-0.06851503362686841,1.5430766757027534,-0.06851503362686841
0.3,0.92,0.6,35.0,0.03,200,1500,300,874,727,147,0.16634083393769186,0.8622026777077723,0.16634083393769186
0.3,0.92,0.6,35.0,0.03,200,2500,150,1036,869,167,-0.019532610631882684,1.169839989843026,-0.019532610631882684
0.3,0.92,0.6,35.0,0.03,200,2500,300,833,687,146,0.311606218066825,0.7243045745468789,0.311606218066825
0.3,0.92,0.6,35.0,0.03,400,750,150,1045,886,159,0.05929791057752276,1.0271537802397028,0.05929791057752276
0.3,0.92,0.6,35.0,0.03,400,750,300,746,636,110,0.2036442525953489,1.4612637801804624,0.2036442525953489
0.3,0.92,0.6,35.0,0.03,400,1500,150,892,759,133,0.6640490800349341,1.2075089099489396,0.6640490800349341
0.3,0.92,0.6,35.0,0.03,400,1500,300,617,530,87,0.80992686692279,1.7732749869947784,0.80992686692279
0.3,0.92,0.6,35.0,0.03,400,2500,150,856,731,125,0.4910455146375531,0.47691181888655676,0.47691181888655676
0.3,0.92,0.6,35.0,0.03,400,2500,300,584,500,84,0.731531841303379,1.038766496729147,0.731531841303379
0.3,0.92,0.6,35.0,0.03,500,750,150,1035,881,154,0.14525747896772992,1.8391985362868033,0.14525747896772992
0.3,0.92,0.6,35.0,0.03,500,750,300,709,603,106,0.4061606428767968,1.97862667182882,0.4061606428767968
0.3,0.92,0.6,35.0,0.03,500,1500,150,874,739,135,0.4493813630357796,2.4782170461876167,0.4493813630357796
0.3,0.92,0.6,35.0,0.03,500,1500,300,586,495,91,0.6608772327524955,2.2449328364168726,0.6608772327524955
0.3,0.92,0.6,35.0,0.03,500,2500,150,816,694,122,0.6827427805410403,1.9742335034830099,0.6827427805410403
0.3,0.92,0.6,35.0,0.03,500,2500,300,547,464,83,0.9514979787130909,1.7706247632013525,0.9514979787130909
0.3,0.92,0.6,35.0,0.05,100,750,150,1618,1368,250,-0.44859795252486084,0.2756831033327636,-0.44859795252486084
0.3,0.92,0.6,35.0,0.05,100,750,300,1463,1229,234,0.5233834870984027,0.24095639787001424,0.24095639787001424
0.3,0.92,0.6,35.0,0.05,100,1500,150,1490,1256,234,0.39290838980673154,0.5362256895770952,0.39290838980673154
0.3,0.92,0.6,35.0,0.05,100,1500,300,1336,1117,219,-0.2682686178961919,0.33419070762010533,-0.2682686178961919
0.3,0.92,0.6,35.0,0.05,100,2500,150,1450,1213,237,0.06185789803821578,0.9121545478214621,0.06185789803821578
0.3,0.92,0.6,35.0,0.05,100,2500,300,1281,1062,219,-0.03877440991641499,0.5426128754158678,-0.03877440991641499
0.3,0.92,0.6,35.0,0.05,200,750,150,1152,979,173,-0.25818436464916744,1.061333470704561,-0.25818436464916744
0.3,0.92,0.6,35.0,0.05,200,750,300,932,786,146,-0.126744233938014,1.0246147001029737,-0.126744233938014
0.3,0.92,0.6,35.0,0.05,200,1500,150,1045,871,174,0.024805315194411304,1.438006148151587,0.024805315194411304
0.3,0.92,0.6,35.0,0.05,200,1500,300,843,697,146,0.22435496591108078,0.7925135286364341,0.22435496591108078
0.3,0.92,0.6,35.0,0.05,200,2500,150,1015,848,167,0.010953643951487478,1.0038490416012489,0.010953643951487478
0.3,0.92,0.6,35.0,0.05,200,2500,300,809,663,146,0.29726024595385914,0.7802294034517426,0.29726024595385914
0.3,0.92,0.6,35.0,0.05,400,750,150,1013,854,159,0.05344771634246124,1.1537543475191343,0.05344771634246124
0.3,0.92,0.6,35.0,0.05,400,750,300,709,599,110,0.3568164905208856,1.325342009117151,0.3568164905208856
0.3,0.92,0.6,35.0,0.05,400,1500,150,870,737,133,0.7075738598592268,1.447048328489253,0.7075738598592268
0.3,0.92,0.6,35.0,0.05,400,1500,300,590,503,87,0.8213285746572198,2.0970321556471334,0.8213285746572198
0.3,0.92,0.6,35.0,0.05,400,2500,150,822,697,125,0.5606288940136023,0.34579534061773337,0.34579534061773337
0.3,0.92,0.6,35.0,0.05,400,2500,300,550,466,84,0.7635699823060264,0.9260439688452247,0.7635699823060264
0.3,0.92,0.6,35.0,0.05,500,750,150,1001,847,154,0.4349579579998832,1.668220752780911,0.4349579579998832
0.3,0.92,0.6,35.0,0.05,500,750,300,667,562,105,0.6821022874569693,2.3576204618964374,0.6821022874569693
0.3,0.92,0.6,35.0,0.05,500,1500,150,845,710,135,0.7310178237740653,2.4782170461876167,0.7310178237740653
0.3,0.92,0.6,35.0,0.05,500,1500,300,557,466,91,0.9103843178949784,2.280400947441115,0.9103843178949784
0.3,0.92,0.6,35.0,0.05,500,2500,150,800,678,122,0.8203620470832703,1.9742335034830099,0.8203620470832703
0.3,0.92,0.6,35.0,0.05,500,2500,300,523,440,83,1.0400149891264845,1.7781167771862785,1.0400149891264845
0.3,0.92,0.45,15.0,0.01,100,750,150,921,787,134,-0.11284441137970051,-0.6026005431611285,-0.6026005431611285
0.3,0.92,0.45,15.0,0.01,100,750,300,896,764,132,-0.6621429751626642,-0.97792247830661,-0.97792247830661
0.3,0.92,0.45,15.0,0.01,100,1500,150,851,723,128,-0.3232395821048651,-0.7137723673020999,-0.7137723673020999
0.3,0.92,0.45,15.0,0.01,100,1500,300,820,694,126,-0.6829916556332913,-0.945717236178851,-0.945717236178851
0.3,0.92,0.45,15.0,0.01,100,2500,150,809,682,127,0.2965257520842635,-0.615401897823572,-0.615401897823572
0.3,0.92,0.45,15.0,0.01,100,2500,300,777,653,124,-0.7467934904323086,-0.5262701651417129,-0.7467934904323086
0.3,0.92,0.45,15.0,0.01,200,750,150,767,657,110,-0.10414155460185287,0.9770242054966147,-0.10414155460185287
0.3,0.92,0.45,15.0,0.01,200,750,300,704,597,107,-0.05890552892432441,1.0036784384604596,-0.05890552892432441
0.3,0.92,0.45,15.0,0.01,200,1500,150,694,584,110,0.1874534029907199,0.7114590960818018,0.1874534029907199
0.3,0.92,0.45,15.0,0.01,200,1500,300,624,523,101,0.31018942337750505,1.0681373156695761,0.31018942337750505
0.3,0.92,0.45,15.0,0.01,200,2500,150,677,573,104,0.01426236992573309,0.896265707532914,0.01426236992573309
0.3,0.92,0.45,15.0,0.01,200,2500,300,614,518,96,-0.028632707791623854,1.214250636968563,-0.028632707791623854
0.3,0.92,0.45,15.0,0.01,400,750,150,676,577,99,0.06600056628669414,0.39247751939931425,0.06600056628669414
0.3,0.92,0.45,15.0,0.01,400,750,300,581,503,78,0.3449577643653612,0.8696312741780501,0.3449577643653612
0.3,0.92,0.45,15.0,0.01,400,1500,150,593,507,86,0.5341446938256086,0.8569684083325069,0.5341446938256086
0.3,0.92,0.45,15.0,0.01,400,1500,300,496,429,67,0.6364522468782315,1.518981438729876,0.6364522468782315
0.3,0.92,0.45,15.0,0.01,400,2500,150,567,487,80,0.34341233768177454,0.5340507073941206,0.34341233768177454
0.3,0.92,0.45,15.0,0.01,400,2500,300,470,409,61,0.6284790179641174,0.7619809758264541,0.6284790179641174
0.3,0.92,0.45,15.0,0.01,500,750,150,703,595,108,0.17945636680155913,1.6898359267074432,0.17945636680155913
0.3,0.92,0.45,15.0,0.01,500,750,300,583,504,79,0.40793081579611395,1.9953907843681806,0.40793081579611395
0.3,0.92,0.45,15.0,0.01,500,1500,150,605,515,90,0.24156936642082524,2.0761738042467717,0.24156936642082524
0.3,0.92,0.45,15.0,0.01,500,1500,300,500,431,69,0.37073195305365336,2.1259598647452753,0.37073195305365336
0.3,0.92,0.45,15.0,0.01,500,2500,150,560,481,79,0.7322311728514413,2.488380808959438,0.7322311728514413
0.3,0.92,0.45,15.0,0.01,500,2500,300,458,400,58,0.77206362123477,2.5469273760194926,0.77206362123477
0.3,0.92,0.45,15.0,0.02,100,750,150,875,744,131,0.20986752493823066,-0.3063298767759885,-0.3063298767759885
0.3,0.92,0.45,15.0,0.02,100,750,300,846,718,128,-0.49656495433691406,-0.6833533826970033,-0.6833533826970033
0.3,0.92,0.45,15.0,0.02,100,1500,150,810,683,127,0.4878677774248126,0.25114246967428694,0.25114246967428694
0.3,0.92,0.45,15.0,0.02,100,1500,300,776,651,125,0.41156728950710286,0.06871327462860657,0.06871327462860657
0.3,0.92,0.45,15.0,0.02,100,2500,150,767,643,124,-0.004572050500502092,0.18855326591979452,-0.004572050500502092
0.3,0.92,0.45,15.0,0.02,100,2500,300,728,609,119,-0.6442143655261041,0.29136862774518324,-0.6442143655261041
0.3,0.92,0.45,15.0,0.02,200,750,150,712,605,107,-0.03390654446969752,0.546876234348112,-0.03390654446969752
0.3,0.92,0.45,15.0,0.02,200,750,300,643,540,103,-0.1354579155939511,0.5230786079928023,-0.1354579155939511
0.3,0.92,0.45,15.0,0.02,200,1500,150,650,543,107,0.037442149330452,0.21906993701486024,0.037442149330452
0.3,0.92,0.45,15.0,0.02,200,1500,300,576,479,97,0.10875256034069186,0.5494145769246758,0.10875256034069186
0.3,0.92,0.45,15.0,0.02,200,2500,150,626,523,103,-0.016991215467223143,0.4223324483633466,-0.016991215467223143
0.3,0.92,0.45,15.0,0.02,200,2500,300,562,468,94,-0.24202221677058422,0.5898728030926984,-0.24202221677058422
0.3,0.92,0.45,15.0,0.02,400,750,150,622,526,96,0.224043496133343,0.9909859037820246,0.224043496133343
0.3,0.92,0.45,15.0,0.02,400,750,300,511,437,74,0.4548042727915867,1.4174728618999237,0.4548042727915867
0.3,0.92,0.45,15.0,0.02,400,1500,150,547,465,82,0.7222870292575184,0.9899591918328207,0.7222870292575184
0.3,0.92,0.45,15.0,0.02,400,1500,300,432,370,62,0.7187640341903186,1.3713065787448466,0.7187640341903186
0.3,0.92,0.45,15.0,0.02,400,2500,150,518,440,78,0.6831006719411995,0.8542766049724992,0.6831006719411995
0.3,0.92,0.45,15.0,0.02,400,2500,300,397,339,58,0.8291074245006526,0.9597845954013451,0.8291074245006526
0.3,0.92,0.45,15.0,0.02,500,750,150,646,542,104,0.2678561416561847,1.9303527368334934,0.2678561416561847
0.3,0.92,0.45,15.0,0.02,500,750,300,504,427,77,0.5875979410147638,2.357655380635729,0.5875979410147638
0.3,0.92,0.45,15.0,0.02,500,1500,150,557,469,88,0.4591727416743531,2.2899177038542873,0.4591727416743531
0.3,0.92,0.45,15.0,0.02,500,1500,300,431,367,64,0.5663053143919036,2.3638768172133826,0.5663053143919036
0.3,0.92,0.45,15.0,0.02,500,2500,150,513,437,76,0.7232281223819929,2.35472050512497,0.7232281223819929
0.3,0.92,0.45,15.0,0.02,500,2500,300,395,340,55,0.8495088281856135,1.9017070026866276,0.8495088281856135
0.3,0.92,0.45,15.0,0.03,100,750,150,868,737,131,-0.11014999034164363,-0.3022315786358028,-0.3022315786358028
0.3,0.92,0.45,15.0,0.03,100,750,300,837,709,128,-0.2183358551968356,-0.6725398573879506,-0.6725398573879506
0.3,0.92,0.45,15.0,0.03,100,1500,150,798,671,127,0.411800167381299,0.31552771391345763,0.31552771391345763
0.3,0.92,0.45,15.0,0.03,100,1500,300,764,639,125,0.25092479832741693,0.13223183536544814,0.13223183536544814
0.3,0.92,0.45,15.0,0.03,100,2500,150,754,630,124,0.6110163517678723,0.25791243032186334,0.25791243032186334
0.3,0.92,0.45,15.0,0.03,100,2500,300,715,596,119,-0.2896960608939455,0.3651779963023791,-0.2896960608939455
0.3,0.92,0.45,15.0,0.03,200,750,150,698,592,106,-0.16893273702725445,0.212394851650939,-0.16893273702725445
0.3,0.92,0.45,15.0,0.03,200,750,300,622,520,102,-0.05032249430874194,0.2980415999457055,-0.05032249430874194
0.3,0.92,0.45,15.0,0.03,200,1500,150,633,526,107,0.0011830772686297856,0.1486182553930052,0.0011830772686297856
0.3,0.92,0.45,15.0,0.03,200,1500,300,554,457,97,0.045732142317892265,0.6504674002587448,0.045732142317892265
0.3,0.92,0.45,15.0,0.03,200,2500,150,613,510,103,-0.08803928348558301,0.5018625884309604,-0.08803928348558301
0.3,0.92,0.45,15.0,0.03,200,2500,300,545,451,94,-0.21284674530747288,0.8531149946380809,-0.21284674530747288
0.3,0.92,0.45,15.0,0.03,400,750,150,612,517,95,0.24538517515131947,0.8712882306318743,0.24538517515131947
0.3,0.92,0.45,15.0,0.03,400,750,300,496,423,73,0.4916039361227884,1.6643012934599557,0.4916039361227884
0.3,0.92,0.45,15.0,0.03,400,1500,150,535,453,82,0.6293106518966991,1.2441588904173138,0.6293106518966991
0.3,0.92,0.45,15.0,0.03,400,1500,300,416,354,62,0.6052852964812686,1.719231760534781,0.6052852964812686
0.3,0.92,0.45,15.0,0.03,400,2500,150,508,431,77,0.6134113449905332,0.8726315183395837,0.6134113449905332
0.3,0.92,0.45,15.0,0.03,400,2500,300,385,329,56,0.76230667242805,1.208024781112362,0.76230667242805
0.3,0.92,0.45,15.0,0.03,500,750,150,640,537,103,0.24641855954461273,1.9852613744509378,0.24641855954461273
0.3,0.92,0.45,15.0,0.03,500,750,300,492,415,77,0.5025238993870752,2.4812176271804702,0.5025238993870752
0.3,0.92,0.45,15.0,0.03,500,1500,150,546,458,88,0.43533965270995484,2.4293682498854,0.43533965270995484
0.3,0.92,0.45,15.0,0.03,500,1500,300,417,353,64,0.5064480589809063,2.4790442860991435,0.5064480589809063
0.3,0.92,0.45,15.0,0.03,500,2500,150,504,428,76,0.7087729624047582,2.491914666844196,0.7087729624047582
0.3,0.92,0.45,15.0,0.03,500,2500,300,382,327,55,0.9008584586178312,2.0813398198427575,0.9008584586178312
0.3,0.92,0.45,15.0,0.05,100,750,150,866,736,130,0.41622096622700133,-0.24618685935476597,-0.24618685935476597
0.3,0.92,0.45,15.0,0.05,100,750,300,834,707,127,0.15657384251685055,-0.6249246351535062,-0.6249246351535062
0.3,0.92,0.45,15.0,0.05,100,1500,150,794,668,126,0.05121917819123246,0.37306300450596797,0.05121917819123246
0.3,0.92,0.45,15.0,0.05,100,1500,300,758,634,124,-0.13934810959784275,0.1878626825119053,-0.13934810959784275
0.3,0.92,0.45,15.0,0.05,100,2500,150,754,630,124,0.4607098060223046,0.25791243032186334,0.25791243032186334
0.3,0.92,0.45,15.0,0.05,100,2500,300,713,594,119,0.5761852124050114,0.3651779963023791,0.3651779963023791
0.3,0.92,0.45,15.0,0.05,200,750,150,691,585,106,-0.11010780454195584,0.28197750697531926,-0.11010780454195584
0.3,0.92,0.45,15.0,0.05,200,750,300,613,511,102,-0.15553772415266878,0.3610942008638553,-0.15553772415266878
0.3,0.92,0.45,15.0,0.05,200,1500,150,624,518,106,-0.04357394415350689,0.17333789396520524,-0.04357394415350689
0.3,0.92,0.45,15.0,0.05,200,1500,300,542,446,96,-0.059389332076495334,0.6536848270110058,-0.059389332076495334
0.3,0.92,0.45,15.0,0.05,200,2500,150,606,503,103,-0.14010972159697563,0.35677161834166055,-0.14010972159697563
0.3,0.92,0.45,15.0,0.05,200,2500,300,538,444,94,-0.37115047228998205,0.6907706133621226,-0.37115047228998205
0.3,0.92,0.45,15.0,0.05,400,750,150,608,513,95,0.10710799286341466,0.8712882306318743,0.10710799286341466
0.3,0.92,0.45,15.0,0.05,400,750,300,484,411,73,0.48422954444734345,1.6643012934599557,0.48422954444734345
0.3,0.92,0.45,15.0,0.05,400,1500,150,532,450,82,0.5275228656406231,1.2441588904173138,0.5275228656406231
0.3,0.92,0.45,15.0,0.05,400,1500,300,411,349,62,0.5101472979674735,1.719231760534781,0.5101472979674735
