low_q,high_q,mid_q,adx_threshold,atr_stop_multiple,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.01,0.7,0.45,30.0,15.0,400,750,300,670,567,103,0.3930418997485705,0.24286445899012588,0.24286445899012588
0.01,0.7,0.45,30.0,15.0,400,1500,150,848,717,131,0.6086509128581695,0.4125086526121522,0.4125086526121522
0.01,0.7,0.45,30.0,15.0,400,1500,300,584,498,86,0.44168242529918017,1.076460725485388,0.44168242529918017
0.01,0.7,0.45,30.0,15.0,400,2500,150,775,652,123,0.5210275590541077,1.0235759988671003,0.5210275590541077
0.01,0.7,0.45,30.0,15.0,400,2500,300,521,440,81,0.5669138268932757,0.9771123511959532,0.5669138268932757
0.01,0.7,0.45,30.0,15.0,500,750,150,941,800,141,0.0072784515584310054,-1.5296665930035922,-1.5296665930035922
0.01,0.7,0.45,30.0,15.0,500,750,300,653,554,99,0.2612110608349167,-1.1285986032143998,-1.1285986032143998
0.01,0.7,0.45,30.0,15.0,500,1500,150,830,702,128,0.35147110803687404,-0.015378085868773345,-0.015378085868773345
0.01,0.7,0.45,30.0,15.0,500,1500,300,573,483,90,0.2868039426470329,0.26902863246043146,0.26902863246043146
0.01,0.7,0.45,30.0,15.0,500,2500,150,745,625,120,0.13892152801012314,-1.1549006370511625,-1.1549006370511625
0.01,0.7,0.45,30.0,15.0,500,2500,300,492,412,80,0.16884198620319366,-0.27208141424205795,-0.27208141424205795
0.01,0.7,0.45,30.0,20.0,100,750,150,1371,1160,211,0.7333590746914905,0.38183943909573875,0.38183943909573875
0.01,0.7,0.45,30.0,20.0,100,750,300,1256,1058,198,0.7220817394780259,0.6223132424098485,0.6223132424098485
0.01,0.7,0.45,30.0,20.0,100,1500,150,1240,1055,185,0.43633805138369797,0.7004158944407272,0.43633805138369797
0.01,0.7,0.45,30.0,20.0,100,1500,300,1113,941,172,0.5135760145924647,0.5652099834035959,0.5135760145924647
0.01,0.7,0.45,30.0,20.0,100,2500,150,1182,1004,178,0.6462142768693726,0.8911154017615323,0.6462142768693726
0.01,0.7,0.45,30.0,20.0,100,2500,300,1044,882,162,0.6275770399633768,1.0328311131427002,0.6275770399633768
0.01,0.7,0.45,30.0,20.0,200,750,150,1034,880,154,0.12489882982920454,0.7822471663724136,0.12489882982920454
0.01,0.7,0.45,30.0,20.0,200,750,300,844,711,133,0.18552899099203793,0.2171859940091324,0.18552899099203793
0.01,0.7,0.45,30.0,20.0,200,1500,150,922,781,141,0.30630304472133346,1.1877512710396467,0.30630304472133346
0.01,0.7,0.45,30.0,20.0,200,1500,300,734,621,113,0.5356608575325472,1.0875082323860232,0.5356608575325472
0.01,0.7,0.45,30.0,20.0,200,2500,150,854,719,135,0.2524447165217005,0.7452640442274783,0.2524447165217005
0.01,0.7,0.45,30.0,20.0,200,2500,300,662,557,105,0.4808264974766246,0.809931265449154,0.4808264974766246
0.01,0.7,0.45,30.0,20.0,400,750,150,943,802,141,0.23585470074506135,-0.6251579774774603,-0.6251579774774603
0.01,0.7,0.45,30.0,20.0,400,750,300,653,553,100,0.35504336739903464,0.0795218181756612,0.0795218181756612
0.01,0.7,0.45,30.0,20.0,400,1500,150,836,705,131,0.6460251467454458,-0.07462125839650365,-0.07462125839650365
0.01,0.7,0.45,30.0,20.0,400,1500,300,564,478,86,0.43273678311707003,0.9830882777675796,0.43273678311707003
0.01,0.7,0.45,30.0,20.0,400,2500,150,766,645,121,0.5339515169958006,0.7222184465679428,0.5339515169958006
0.01,0.7,0.45,30.0,20.0,400,2500,300,511,430,81,0.45337597577414984,0.7323579236869142,0.45337597577414984
0.01,0.7,0.45,30.0,20.0,500,750,150,929,789,140,0.02518650150586298,-1.5481775344925708,-1.5481775344925708
0.01,0.7,0.45,30.0,20.0,500,750,300,626,532,94,0.23540129136299173,-1.2489361061777131,-1.2489361061777131
0.01,0.7,0.45,30.0,20.0,500,1500,150,813,687,126,0.2661397366882472,-0.3115364741165275,-0.3115364741165275
0.01,0.7,0.45,30.0,20.0,500,1500,300,544,456,88,0.44175711210087254,0.2477513813463339,0.2477513813463339
0.01,0.7,0.45,30.0,20.0,500,2500,150,736,618,118,0.20790703569682878,-1.367477473599394,-1.367477473599394
0.01,0.7,0.45,30.0,20.0,500,2500,300,482,404,78,0.10963346254059349,-0.41785517082933105,-0.41785517082933105
0.01,0.7,0.45,35.0,6.0,100,750,150,1620,1354,266,0.5668069141321905,-0.36256146386119825,-0.36256146386119825
0.01,0.7,0.45,35.0,6.0,100,750,300,1505,1251,254,0.6546195417287195,0.038547738858182065,0.038547738858182065
0.01,0.7,0.45,35.0,6.0,100,1500,150,1472,1240,232,0.1905959857352239,0.1197281351580802,0.1197281351580802
0.01,0.7,0.45,35.0,6.0,100,1500,300,1346,1125,221,0.352988825595496,0.48463238214410154,0.352988825595496
0.01,0.7,0.45,35.0,6.0,100,2500,150,1400,1178,222,0.6640335143525913,0.13431050163410546,0.13431050163410546
0.01,0.7,0.45,35.0,6.0,100,2500,300,1253,1044,209,0.7533417574337983,0.5350190479011881,0.5350190479011881
0.01,0.7,0.45,35.0,6.0,200,750,150,1307,1104,203,0.07682712805707102,-0.1805629029798647,-0.1805629029798647
0.01,0.7,0.45,35.0,6.0,200,750,300,1108,928,180,0.14165207632123428,-0.2270506047854778,-0.2270506047854778
0.01,0.7,0.45,35.0,6.0,200,1500,150,1168,982,186,0.21057637618131853,0.5574598306938682,0.21057637618131853
0.01,0.7,0.45,35.0,6.0,200,1500,300,971,821,150,0.42941024631327196,0.8121877280766633,0.42941024631327196
0.01,0.7,0.45,35.0,6.0,200,2500,150,1098,920,178,0.2615412391532668,-0.25891312603224953,-0.25891312603224953
0.01,0.7,0.45,35.0,6.0,200,2500,300,889,748,141,0.3856593752962125,0.5580996074996066,0.3856593752962125
0.01,0.7,0.45,35.0,6.0,400,750,150,1238,1042,196,0.035328842456150776,-0.47983279613580526,-0.47983279613580526
0.01,0.7,0.45,35.0,6.0,400,750,300,922,776,146,0.2579819496013667,-0.1734788688303019,-0.1734788688303019
0.01,0.7,0.45,35.0,6.0,400,1500,150,1105,925,180,0.23344602890799296,-0.08953207037259385,-0.08953207037259385
0.01,0.7,0.45,35.0,6.0,400,1500,300,807,678,129,0.3160378046379288,0.7375687473191388,0.3160378046379288
0.01,0.7,0.45,35.0,6.0,400,2500,150,988,825,163,0.2693439397370725,0.5991410269889577,0.2693439397370725
0.01,0.7,0.45,35.0,6.0,400,2500,300,723,602,121,0.3647452486005445,0.6909753095402729,0.3647452486005445
0.01,0.7,0.45,35.0,6.0,500,750,150,1224,1030,194,-0.1547510938845774,-1.6754697507428682,-1.6754697507428682
0.01,0.7,0.45,35.0,6.0,500,750,300,899,746,153,0.21874862002350684,-1.2903145611415106,-1.2903145611415106
0.01,0.7,0.45,35.0,6.0,500,1500,150,1072,903,169,-0.06981172360142976,-0.9663489010013969,-0.9663489010013969
0.01,0.7,0.45,35.0,6.0,500,1500,300,794,659,135,0.13460285447655243,0.2553463380851267,0.13460285447655243
0.01,0.7,0.45,35.0,6.0,500,2500,150,971,816,155,-0.2607343629466167,-2.0837820378287977,-2.0837820378287977
0.01,0.7,0.45,35.0,6.0,500,2500,300,696,578,118,-0.08264646909584752,-0.5507925321114363,-0.5507925321114363
0.01,0.7,0.45,35.0,10.0,100,750,150,1458,1231,227,0.6424273570206411,-0.33011492673352827,-0.33011492673352827
0.01,0.7,0.45,35.0,10.0,100,750,300,1347,1132,215,0.6863982985400184,-0.06945550572607344,-0.06945550572607344
0.01,0.7,0.45,35.0,10.0,100,1500,150,1325,1123,202,0.34003225536891035,0.00960700517596814,0.00960700517596814
0.01,0.7,0.45,35.0,10.0,100,1500,300,1200,1010,190,0.443553828023082,0.38207989390170655,0.38207989390170655
0.01,0.7,0.45,35.0,10.0,100,2500,150,1264,1069,195,0.7753393295560974,-0.12698098192123308,-0.12698098192123308
0.01,0.7,0.45,35.0,10.0,100,2500,300,1122,943,179,0.8530619989375412,0.19896118916579725,0.19896118916579725
0.01,0.7,0.45,35.0,10.0,200,750,150,1141,969,172,0.3095605842706803,0.5349651977184067,0.3095605842706803
0.01,0.7,0.45,35.0,10.0,200,750,300,932,784,148,0.3321319703541652,0.3326502081722528,0.3321319703541652
0.01,0.7,0.45,35.0,10.0,200,1500,150,1008,847,161,0.45398813828144086,0.8170483773719563,0.45398813828144086
0.01,0.7,0.45,35.0,10.0,200,1500,300,810,681,129,0.6585745244402681,1.059779526268615,0.6585745244402681
0.01,0.7,0.45,35.0,10.0,200,2500,150,952,799,153,0.41199274123362095,0.3370140873909815,0.3370140873909815
0.01,0.7,0.45,35.0,10.0,200,2500,300,742,619,123,0.5467224790881653,0.864532746135149,0.5467224790881653
0.01,0.7,0.45,35.0,10.0,400,750,150,1057,896,161,0.3814856275404595,-0.27513191163052564,-0.27513191163052564
0.01,0.7,0.45,35.0,10.0,400,750,300,762,642,120,0.47019053473033273,0.4552216019804017,0.4552216019804017
0.01,0.7,0.45,35.0,10.0,400,1500,150,933,787,146,0.6661259258504597,-0.08857527816068383,-0.08857527816068383
0.01,0.7,0.45,35.0,10.0,400,1500,300,656,554,102,0.45380451586982284,1.1728769631966547,0.45380451586982284
0.01,0.7,0.45,35.0,10.0,400,2500,150,837,702,135,0.6819001130246038,0.6038374066374396,0.6038374066374396
0.01,0.7,0.45,35.0,10.0,400,2500,300,581,487,94,0.5685059899480802,1.0354511624897424,0.5685059899480802
0.01,0.7,0.45,35.0,10.0,500,750,150,1039,880,159,-0.0098077817764053,-1.5935843581269915,-1.5935843581269915
0.01,0.7,0.45,35.0,10.0,500,750,300,732,618,114,0.34314962385622777,-1.56903245462945,-1.56903245462945
0.01,0.7,0.45,35.0,10.0,500,1500,150,909,768,141,0.19927027824120247,0.21220915431315143,0.19927027824120247
0.01,0.7,0.45,35.0,10.0,500,1500,300,641,538,103,0.40639077886292796,0.3549173420399608,0.3549173420399608
0.01,0.7,0.45,35.0,10.0,500,2500,150,815,686,129,-0.07481284620617222,-0.9295387662154829,-0.9295387662154829
0.01,0.7,0.45,35.0,10.0,500,2500,300,562,468,94,0.11378772267108239,-0.10992100392632899,-0.10992100392632899
0.01,0.7,0.45,35.0,15.0,100,750,150,1416,1196,220,0.7589581513285707,-0.4300389288908144,-0.4300389288908144
0.01,0.7,0.45,35.0,15.0,100,750,300,1299,1094,205,0.8476355878649603,0.010567368048824133,0.010567368048824133
0.01,0.7,0.45,35.0,15.0,100,1500,150,1283,1089,194,0.46964602054878646,0.04803225051910316,0.04803225051910316
0.01,0.7,0.45,35.0,15.0,100,1500,300,1154,975,179,0.5864171255399376,0.3260452061700043,0.3260452061700043
0.01,0.7,0.45,35.0,15.0,100,2500,150,1222,1035,187,0.8487131006553239,0.1931642280932448,0.1931642280932448
0.01,0.7,0.45,35.0,15.0,100,2500,300,1079,909,170,0.9236607578906475,0.6103050484236846,0.6103050484236846
0.01,0.7,0.45,35.0,15.0,200,750,150,1091,927,164,0.15142852642069624,0.4712250245706296,0.15142852642069624
0.01,0.7,0.45,35.0,15.0,200,750,300,885,744,141,0.18959947227176502,0.23207026582490634,0.18959947227176502
0.01,0.7,0.45,35.0,15.0,200,1500,150,960,809,151,0.4432949182636952,0.6840087497236016,0.4432949182636952
0.01,0.7,0.45,35.0,15.0,200,1500,300,762,641,121,0.6185046825373098,0.9044461673446847,0.6185046825373098
0.01,0.7,0.45,35.0,15.0,200,2500,150,897,756,141,0.3505180787556324,0.43968565783414243,0.3505180787556324
0.01,0.7,0.45,35.0,15.0,200,2500,300,690,580,110,0.4791037130517315,0.7738153980560553,0.4791037130517315
0.01,0.7,0.45,35.0,15.0,400,750,150,996,846,150,0.265016685684762,-0.3338517369135825,-0.3338517369135825
0.01,0.7,0.45,35.0,15.0,400,750,300,692,586,106,0.38256151897261725,0.30303254684039005,0.30303254684039005
0.01,0.7,0.45,35.0,15.0,400,1500,150,880,746,134,0.6019894507002564,0.13808744106736823,0.13808744106736823
0.01,0.7,0.45,35.0,15.0,400,1500,300,596,508,88,0.41615296193972146,1.207156203511921,0.41615296193972146
0.01,0.7,0.45,35.0,15.0,400,2500,150,796,668,128,0.5083590013355114,0.7121637240818428,0.5083590013355114
0.01,0.7,0.45,35.0,15.0,400,2500,300,528,447,81,0.5152696627141978,0.9997143068273538,0.5152696627141978
0.01,0.7,0.45,35.0,15.0,500,750,150,977,831,146,-0.11419655874398531,-1.5699159476553228,-1.5699159476553228
0.01,0.7,0.45,35.0,15.0,500,750,300,669,566,103,0.20287605809905676,-1.2047514205937278,-1.2047514205937278
0.01,0.7,0.45,35.0,15.0,500,1500,150,855,723,132,0.20092586103582616,0.01165312107836128,0.01165312107836128
0.01,0.7,0.45,35.0,15.0,500,1500,300,585,493,92,0.2171028624192239,0.33070223286172795,0.2171028624192239
0.01,0.7,0.45,35.0,15.0,500,2500,150,773,650,123,-0.07510346107897553,-0.9605993270359657,-0.9605993270359657
0.01,0.7,0.45,35.0,15.0,500,2500,300,506,424,82,0.09956108510832025,-0.05736981523269478,-0.05736981523269478
0.01,0.7,0.45,35.0,20.0,100,750,150,1405,1188,217,0.745654799885818,-0.36197416511275865,-0.36197416511275865
0.01,0.7,0.45,35.0,20.0,100,750,300,1282,1080,202,0.7883843655230006,0.07068490110384935,0.07068490110384935
0.01,0.7,0.45,35.0,20.0,100,1500,150,1267,1077,190,0.5139640867931805,0.19798686308720884,0.19798686308720884
0.01,0.7,0.45,35.0,20.0,100,1500,300,1137,961,176,0.608532916031287,0.3149488853062896,0.3149488853062896
0.01,0.7,0.45,35.0,20.0,100,2500,150,1210,1025,185,0.7734886326312531,0.30421832732746384,0.30421832732746384
0.01,0.7,0.45,35.0,20.0,100,2500,300,1065,897,168,0.820989859192076,0.7073238893896814,0.7073238893896814
0.01,0.7,0.45,35.0,20.0,200,750,150,1077,916,161,0.13813729626416907,0.6636120948719909,0.13813729626416907
0.01,0.7,0.45,35.0,20.0,200,750,300,868,730,138,0.19642097330141675,0.10188134190058432,0.10188134190058432
0.01,0.7,0.45,35.0,20.0,200,1500,150,948,801,147,0.35554613538158986,0.9214582505261452,0.35554613538158986
0.01,0.7,0.45,35.0,20.0,200,1500,300,750,634,116,0.5216895282199109,1.04443665524752,0.5216895282199109
0.01,0.7,0.45,35.0,20.0,200,2500,150,886,746,140,0.2964125202608187,0.5424000728791017,0.2964125202608187
0.01,0.7,0.45,35.0,20.0,200,2500,300,673,566,107,0.5191614415280243,0.8894416552974627,0.5191614415280243
0.01,0.7,0.45,35.0,20.0,400,750,150,981,832,149,0.2539445325631092,-0.44431946526119537,-0.44431946526119537
0.01,0.7,0.45,35.0,20.0,400,750,300,669,565,104,0.3977236889266774,0.08569876110402612,0.08569876110402612
0.01,0.7,0.45,35.0,20.0,400,1500,150,862,729,133,0.630874116477387,0.03570545743912468,0.03570545743912468
0.01,0.7,0.45,35.0,20.0,400,1500,300,575,488,87,0.3708963314342197,1.141712550182956,0.3708963314342197
0.01,0.7,0.45,35.0,20.0,400,2500,150,782,658,124,0.5981728582722571,0.5104152138967144,0.5104152138967144
0.01,0.7,0.45,35.0,20.0,400,2500,300,516,435,81,0.4504101611180312,0.8220543126290443,0.4504101611180312
0.01,0.7,0.45,35.0,20.0,500,750,150,960,816,144,-0.10149560997901001,-1.5418574359645045,-1.5418574359645045
0.01,0.7,0.45,35.0,20.0,500,750,300,641,544,97,0.16324812943480357,-1.4086726667571379,-1.4086726667571379
0.01,0.7,0.45,35.0,20.0,500,1500,150,834,705,129,0.15548652407655453,-0.06455418067686182,-0.06455418067686182
0.01,0.7,0.45,35.0,20.0,500,1500,300,552,463,89,0.4178186049090503,0.391968189411353,0.391968189411353
0.01,0.7,0.45,35.0,20.0,500,2500,150,757,635,122,0.0017795755809620842,-1.3006702606256337,-1.3006702606256337
0.01,0.7,0.45,35.0,20.0,500,2500,300,488,408,80,0.14423488045865065,-0.3080843358815548,-0.3080843358815548
0.01,0.9,0.45,15.0,6.0,100,750,150,455,390,65,-0.21986099834530706,-1.4392083262916535,-1.4392083262916535
0.01,0.9,0.45,15.0,6.0,100,750,300,443,379,64,0.005771458219830801,-1.0173278115432707,-1.0173278115432707
0.01,0.9,0.45,15.0,6.0,100,1500,150,411,351,60,-0.13886999980890066,-0.14979065815490997,-0.14979065815490997
0.01,0.9,0.45,15.0,6.0,100,1500,300,400,341,59,0.11662839046917824,0.07729214849265616,0.07729214849265616
0.01,0.9,0.45,15.0,6.0,100,2500,150,368,309,59,0.1512755565564744,-1.2486674657537828,-1.2486674657537828
0.01,0.9,0.45,15.0,6.0,100,2500,300,353,295,58,0.2776563169778975,-0.9354214652790187,-0.9354214652790187
0.01,0.9,0.45,15.0,6.0,200,750,150,421,355,66,-0.4080216579672708,-0.06689528422106729,-0.4080216579672708
0.01,0.9,0.45,15.0,6.0,200,750,300,398,334,64,-0.0074435728134860475,0.5179735475102447,-0.0074435728134860475
0.01,0.9,0.45,15.0,6.0,200,1500,150,335,277,58,-0.2521428603535431,-1.2160864534086613,-1.2160864534086613
0.01,0.9,0.45,15.0,6.0,200,1500,300,319,263,56,0.23993994218304868,-0.8417732693313806,-0.8417732693313806
0.01,0.9,0.45,15.0,6.0,200,2500,150,302,251,51,0.11424603208795535,-0.6494115152401787,-0.6494115152401787
0.01,0.9,0.45,15.0,6.0,200,2500,300,291,241,50,0.4432780772323047,-0.6863249150535228,-0.6863249150535228
0.01,0.9,0.45,15.0,6.0,400,750,150,420,350,70,0.31262885031143145,-1.0606985092693062,-1.0606985092693062
0.01,0.9,0.45,15.0,6.0,400,750,300,383,320,63,0.47396588246031235,-0.9280583555539093,-0.9280583555539093
0.01,0.9,0.45,15.0,6.0,400,1500,150,319,266,53,-0.35703681392356135,-0.5209814659179302,-0.5209814659179302
0.01,0.9,0.45,15.0,6.0,400,1500,300,290,240,50,-0.23444648683749653,-0.16616596911133866,-0.23444648683749653
0.01,0.9,0.45,15.0,6.0,400,2500,150,287,239,48,-0.2968689737137275,-1.8177364670726066,-1.8177364670726066
0.01,0.9,0.45,15.0,6.0,400,2500,300,254,211,43,0.037207653758804846,-0.2038570515522934,-0.2038570515522934
0.01,0.9,0.45,15.0,6.0,500,750,150,466,395,71,-0.22180187419951483,-2.0547291174255693,-2.0547291174255693
0.01,0.9,0.45,15.0,6.0,500,750,300,408,347,61,0.1724303042568655,-1.4726446948118537,-1.4726446948118537
0.01,0.9,0.45,15.0,6.0,500,1500,150,344,291,53,-0.15141287809193993,-1.2876104233330539,-1.2876104233330539
0.01,0.9,0.45,15.0,6.0,500,1500,300,307,258,49,0.2603514395905888,-0.043824727640618996,-0.043824727640618996
0.01,0.9,0.45,15.0,6.0,500,2500,150,302,258,44,0.23589749809736985,-2.644362087197125,-2.644362087197125
0.01,0.9,0.45,15.0,6.0,500,2500,300,266,225,41,0.3162687786121793,-1.059251376863761,-1.059251376863761
0.01,0.9,0.45,15.0,10.0,100,750,150,443,381,62,0.04666502515896952,-1.1143317064199136,-1.1143317064199136
0.01,0.9,0.45,15.0,10.0,100,750,300,428,367,61,0.3326932930182292,-1.0156251181538725,-1.0156251181538725
0.01,0.9,0.45,15.0,10.0,100,1500,150,399,341,58,-0.1617326501407408,0.17061223240391168,-0.1617326501407408
0.01,0.9,0.45,15.0,10.0,100,1500,300,386,329,57,0.20272619903083974,0.2548180873701969,0.20272619903083974
0.01,0.9,0.45,15.0,10.0,100,2500,150,359,302,57,0.15948862009238776,-0.17293302033565566,-0.17293302033565566
0.01,0.9,0.45,15.0,10.0,100,2500,300,342,286,56,0.4400315994986688,-0.18359176749381773,-0.18359176749381773
0.01,0.9,0.45,15.0,10.0,200,750,150,408,343,65,-0.23676960339336564,1.2201735804737925,-0.23676960339336564
0.01,0.9,0.45,15.0,10.0,200,750,300,380,317,63,0.241425941191369,1.1228764783967016,0.241425941191369
0.01,0.9,0.45,15.0,10.0,200,1500,150,322,267,55,-0.21257116538651694,0.6790931517740803,-0.21257116538651694
0.01,0.9,0.45,15.0,10.0,200,1500,300,304,251,53,0.24507635429497204,0.4975922528335553,0.24507635429497204
0.01,0.9,0.45,15.0,10.0,200,2500,150,290,240,50,-0.0552292058624618,-0.08778117355812519,-0.08778117355812519
0.01,0.9,0.45,15.0,10.0,200,2500,300,278,229,49,0.40309549797881056,-0.11809946148783038,-0.11809946148783038
0.01,0.9,0.45,15.0,10.0,400,750,150,401,335,66,0.3228574109076519,-2.2361155715888157,-2.2361155715888157
0.01,0.9,0.45,15.0,10.0,400,750,300,350,292,58,0.46700676799061813,-1.9851571910264207,-1.9851571910264207
0.01,0.9,0.45,15.0,10.0,400,1500,150,303,253,50,-0.48570415734593825,-1.185430431762042,-1.185430431762042
0.01,0.9,0.45,15.0,10.0,400,1500,300,264,219,45,-0.43800126978176585,-0.6885320933486603,-0.6885320933486603
0.01,0.9,0.45,15.0,10.0,400,2500,150,270,226,44,-0.42302823063621053,-0.08807312708715219,-0.42302823063621053
0.01,0.9,0.45,15.0,10.0,400,2500,300,231,192,39,0.08191085239633979,0.4324221974555699,0.08191085239633979
0.01,0.9,0.45,15.0,10.0,500,750,150,437,374,63,-0.15029029580914435,-1.5059902271721568,-1.5059902271721568
0.01,0.9,0.45,15.0,10.0,500,750,300,368,314,54,0.08856818730067598,-1.8484511124900562,-1.8484511124900562
0.01,0.9,0.45,15.0,10.0,500,1500,150,323,275,48,-0.25647634807128994,-0.7602618245818457,-0.7602618245818457
0.01,0.9,0.45,15.0,10.0,500,1500,300,277,234,43,0.24019132663629883,-0.2467390191655607,-0.2467390191655607
0.01,0.9,0.45,15.0,10.0,500,2500,150,280,240,40,-0.05975542819108435,0.1949692148872368,-0.05975542819108435
0.01,0.9,0.45,15.0,10.0,500,2500,300,240,203,37,0.37541240694584127,0.6160349116894678,0.37541240694584127
0.01,0.9,0.45,15.0,15.0,100,750,150,441,380,61,0.050411627847142565,-0.9211366978685414,-0.9211366978685414
0.01,0.9,0.45,15.0,15.0,100,750,300,426,366,60,0.3116733632846378,-0.5132165259850145,-0.5132165259850145
0.01,0.9,0.45,15.0,15.0,100,1500,150,398,341,57,-0.00416337968121627,-0.10119969370234655,-0.10119969370234655
0.01,0.9,0.45,15.0,15.0,100,1500,300,384,328,56,0.31221381215923666,0.078558987468382,0.078558987468382
0.01,0.9,0.45,15.0,15.0,100,2500,150,359,302,57,0.20350286470598683,-0.07079922936507682,-0.07079922936507682
0.01,0.9,0.45,15.0,15.0,100,2500,300,341,285,56,0.42652912002282467,0.48111245537520103,0.42652912002282467
0.01,0.9,0.45,15.0,15.0,200,750,150,404,339,65,-0.17101984859917857,0.9666931951353955,-0.17101984859917857
0.01,0.9,0.45,15.0,15.0,200,750,300,371,308,63,0.19492890959940284,1.0715172068567667,0.19492890959940284
0.01,0.9,0.45,15.0,15.0,200,1500,150,320,265,55,-0.14840412949006487,0.36911484990397486,-0.14840412949006487
0.01,0.9,0.45,15.0,15.0,200,1500,300,298,245,53,0.18307852130500743,0.2157135457939624,0.18307852130500743
0.01,0.9,0.45,15.0,15.0,200,2500,150,286,237,49,-0.01788189268261007,-0.23918442456731917,-0.23918442456731917
